520.6209776928852, 1.3094410541821162
562.2685138397655, 1.276287432970764
610.9520488939028, 1.2648298781682419
667.8669898414936, 1.2913730925239273
721.1008044597536, 1.3451778859759234
820.4463711437501, 1.36056830632814
922.1161222715, 1.359741098444994
1049.0502616647561, 1.407740924295966
1204.3142998181145, 1.5100244534260185
1353.8470116462317, 1.4385435336289025
1563.9386172507495, 1.513609020919652
1840.6968053381509, 1.5124552836089484
2146.721307899509, 1.4841923476014598
2565.8333592587715, 1.4720599653153181
2902.0621653724143, 1.4168402110105722
3416.1885160738807, 1.3613374645352758
3972.5136687512004, 1.284182188908158
4605.256555790482, 1.2070486819095443
5145.244720631793, 1.1410462002858943
5660.76691580333, 1.080587462721224
6482.21053115659, 1.003541030236625
7332.379480022921, 0.9157118704331229
8067.1740476742, 0.8498182319519922
8713.679409695165, 0.7731854034089674
9353.67806343154, 0.7183357157887857
